date,regime_label,prob_high_tpu,prob_nonhigh,p01_entry,p10_exit,tpu_level,log_tpu_z,log_vix_z,vix
2018-07-16,Non-High-TPU,2.5149578175068265e-13,0.9999999999997485,2.9993474460015315e-05,0.0009344636092037378,87.01,-1.8685975937127184,-1.4518798208439632,12.18
2018-07-17,Non-High-TPU,1.2664627668781176e-10,0.9999999998733538,4.210194944990408e-05,0.0010441323564119945,213.59,-0.8598914109408249,-1.2810520722244825,12.83
2018-07-18,Non-High-TPU,7.924154924846205e-14,0.9999999999999207,2.811769284386388e-05,0.0009149218017790606,74.87,-2.0373861318394706,-1.4844119973043435,12.06
2018-07-19,Non-High-TPU,2.105980294899044e-10,0.9999999997894019,2.8731586596207975e-05,0.000921411391575711,239.55,-0.7310518039768664,-1.4735321099441714,12.1
2018-07-20,Non-High-TPU,1.1377109987858336e-13,0.9999999999998862,4.296550701380845e-05,0.0010510922732514675,80.39,-1.9574829846137023,-1.2708241325085077,12.87
2018-07-23,Non-High-TPU,1.078372789103272e-09,0.9999999989216273,4.274822433283899e-05,0.0010493499947088513,288.66,-0.5215823451541354,-1.2733781341766224,12.86
2018-07-24,Non-High-TPU,4.347806415406856e-13,0.9999999999995652,3.7805344717594254e-05,0.0010079948651865798,90.98,-1.8184825353033964,-1.3352774149807223,12.62
2018-07-25,Non-High-TPU,1.1152998659983177e-12,0.9999999999988847,3.388593908322324e-05,0.0009725318438889956,105.17,-1.655682412562558,-1.3904126939717039,12.41
2018-07-26,Non-High-TPU,1.1214003223938418e-11,0.999999999988786,3.1804961761215335e-05,0.0009525695437581071,147.02,-1.27940872176788,-1.4223389984123318,12.29
2018-07-27,Non-High-TPU,1.2605923428506584e-11,0.9999999999873941,2.935679044930808e-05,0.0009279253240330282,151.48,-1.2458408238330831,-1.462688129868302,12.14
2018-07-30,Non-High-TPU,6.444326873460335e-13,0.9999999999993556,4.657135354265917e-05,0.0010791773358894779,99.63,-1.716466104985758,-1.2302278109142746,13.03
2018-07-31,Non-High-TPU,7.642212875334208e-10,0.9999999992357788,8.387529062416114e-05,0.0013082503604172238,254.2,-0.6643773739526619,-0.933842376810327,14.26
2018-08-01,Non-High-TPU,9.53141668357525e-09,0.9999999904685833,4.210194944990408e-05,0.0010441323564119945,382.68,-0.204886184904911,-1.2810520722244825,12.83
2018-08-02,Non-High-TPU,4.629110865561429e-10,0.999999999537089,4.944098073876598e-05,0.0011004990594007927,240.0,-0.7289437581509223,-1.2001063808906303,13.15
2018-08-03,Non-High-TPU,2.886014034707255e-11,0.9999999999711399,3.0154459354547902e-05,0.0009361019867825658,159.91,-1.1850090687127999,-1.4491832897278278,12.19
2018-08-06,Non-High-TPU,8.890649509960516e-12,0.9999999999911093,2.231352040365618e-05,0.0008482482376366392,147.0,-1.279561532699966,-1.6008801950669937,11.64
2018-08-07,Non-High-TPU,1.6697952504673992e-11,0.999999999983302,1.8074286602768228e-05,0.0007917251256546633,170.34,-1.1140370367898014,-1.7070192799082302,11.27
2018-08-08,Non-High-TPU,1.0930818179545142e-13,0.9999999999998906,1.4800789024906013e-05,0.0007416051391325687,88.82,-1.8454715021152204,-1.8076709169521792,10.93
2018-08-09,Non-High-TPU,1.2314049373374e-12,0.9999999999987687,1.4108299640030174e-05,0.0007300647900471698,125.66,-1.455744295102138,-1.8318085680617653,10.85
2018-08-10,Non-High-TPU,6.16919616590028e-12,0.9999999999938308,1.8074286602768228e-05,0.0007917251256546633,157.28,-1.2036362660751934,-1.7070192799082302,11.27
2018-08-13,Non-High-TPU,5.4343386423370084e-15,0.9999999999999946,4.96867263866985e-05,0.0011022858580982669,59.14,-2.302296759922384,-1.1976086818113318,13.16
2018-08-14,Non-High-TPU,1.5373002136595054e-11,0.9999999999846271,0.00010594634984025645,0.001412143252118881,137.67,-1.353215614701093,-0.8161592779216413,14.78
2018-08-15,Non-High-TPU,1.0582893957002911e-13,0.9999999999998942,5.3498921960746905e-05,0.0011292724006607916,67.79,-2.1489668814330964,-1.1603692618766215,13.31
2018-08-16,Non-High-TPU,1.361536872959166e-15,0.9999999999999987,9.956981672901779e-05,0.0013837581088462928,43.91,-2.636757834969867,-0.8474308407741242,14.64
2018-08-17,Non-High-TPU,8.533662455092482e-15,0.9999999999999915,5.7277556526151146e-05,0.001154772346781287,51.1,-2.4664275035459973,-1.1259891860781206,13.45
2018-08-20,Non-High-TPU,8.842365529854498e-13,0.9999999999991158,3.819784703323589e-05,0.0010114074503282573,96.2,-1.7558175436877406,-1.330074368793562,12.64
2018-08-21,Non-High-TPU,3.145274360394496e-13,0.9999999999996855,3.533635835880412e-05,0.000985962125821009,89.1,-1.8419361317136833,-1.3692995419318998,12.49
2018-08-22,Non-High-TPU,5.988202958132096e-13,0.9999999999994011,4.274822433283899e-05,0.0010493499947088513,96.9,-1.7476738961232232,-1.2733781341766224,12.86
2018-08-23,Non-High-TPU,4.7883053339009585e-14,0.9999999999999521,3.113581420315955e-05,0.0009459642370794834,70.16,-2.110368359295041,-1.433050411258345,12.25
2018-08-24,Non-High-TPU,4.136032118770547e-11,0.9999999999586396,3.388593908322324e-05,0.0009725318438889956,180.13,-1.0512679018154925,-1.3904126939717039,12.41
2018-08-27,Non-High-TPU,1.139475369489268e-12,0.9999999999988606,2.7070089227904626e-05,0.0009036235637982286,106.92,-1.637145857973005,-1.5035389210579069,11.99
2018-08-28,Non-High-TPU,1.9902655973979357e-09,0.9999999980097344,2.967368672909176e-05,0.0009311914219022975,359.2,-0.2760093052462532,-1.457279531148116,12.16
2018-08-29,Non-High-TPU,5.139323906995118e-10,0.9999999994860677,3.552130149437343e-05,0.0009876477829846456,270.0,-0.5966455234373034,-1.3666699115549708,12.5
2018-08-30,Non-High-TPU,2.9257427839819694e-12,0.9999999999970742,3.113581420315955e-05,0.0009459642370794834,120.86,-1.4994909925357653,-1.433050411258345,12.25
2018-08-31,Non-High-TPU,3.165715130365429e-11,0.9999999999683429,5.953646588222976e-05,0.0011694793685167084,168.22,-1.1281042215946389,-1.1065037443572057,13.53
2018-09-04,Non-High-TPU,1.3845033855629281e-11,0.999999999986155,4.274822433283899e-05,0.0010493499947088513,137.67,-1.353215614701093,-1.2733781341766224,12.86
2018-09-05,Non-High-TPU,4.968755764459358e-10,0.9999999995031243,4.96867263866985e-05,0.0011022858580982669,250.27,-0.68187855241655,-1.1976086818113318,13.16
2018-09-06,Non-High-TPU,1.80966832292166e-11,0.9999999999819034,7.132517710027363e-05,0.001240687143193072,143.33,-1.3079602409007698,-1.015493936905679,13.91
2018-09-07,Non-High-TPU,1.0380956242021116e-11,0.9999999999896191,0.00010001423964894502,0.0013857754922386575,124.26,-1.4683287053568046,-0.8451872606387489,14.65
2018-09-10,Non-High-TPU,8.572226515164093e-12,0.9999999999914279,0.00011070976499129684,0.00143260542749138,115.11,-1.5542427839973556,-0.7940032736692986,14.88
2018-09-11,Non-High-TPU,5.670351223561958e-12,0.9999999999943296,8.011248851117126e-05,0.0012887527767486912,108.82,-1.6173608852080699,-0.9569650829380679,14.16
2018-09-12,Non-High-TPU,1.2257835382610665e-09,0.9999999987742164,5.11830254953467e-05,0.0011130389396431129,261.92,-0.63077265207142,-1.1826622285296244,13.22
2018-09-13,Non-High-TPU,7.999134373751039e-15,0.999999999999992,4.919626490055977e-05,0.0010987137979092472,54.81,-2.387701904097935,-1.2026059800835216,13.14
2018-09-14,Non-High-TPU,2.086938231383038e-13,0.9999999999997913,3.317984354009569e-05,0.0009658533372938599,82.24,-1.9319270892059979,-1.4010203641393255,12.37
2018-09-17,Non-High-TPU,2.27192351423931e-12,0.999999999997728,2.8270115185849268e-05,0.0009165419176548805,118.62,-1.5205042187788425,-1.4816886461491867,12.07
2018-09-18,Non-High-TPU,8.112560790289176e-13,0.9999999999991888,6.397558240821479e-05,0.0011973211850906432,99.29,-1.7203058482841322,-1.0702771041678962,13.68
2018-09-19,Non-High-TPU,1.753305194672602e-08,0.9999999824669481,4.125313218441852e-05,0.0010371969602789007,460.78,0.003723114084762679,-1.2913119493528276,12.79
2018-09-20,Non-High-TPU,1.8993790742312664e-11,0.9999999999810062,2.372533616640379e-05,0.0008654517308139517,148.8,-1.2658911397685388,-1.5699753474849794,11.75
2018-09-21,Non-High-TPU,2.678349131062953e-12,0.9999999999973217,2.4391642439030973e-05,0.0008733321203164839,127.86,-1.4362493212011787,-1.5560232119535116,11.8
2018-09-24,Non-High-TPU,1.295276192246622e-13,0.9999999999998704,2.281843992980243e-05,0.0008544828454980387,85.76,-1.8848512308337322,-1.589608407063741,11.68
2018-09-25,Non-High-TPU,1.8253735329620724e-10,0.9999999998174627,3.031617520934838e-05,0.0009377418871884099,241.45,-0.7221779539406035,-1.4464889697895693,12.2
2018-09-26,Non-High-TPU,3.285181602286507e-11,0.9999999999671482,3.4064437115213354e-05,0.0009742052857257947,174.42,-1.0874503102613409,-1.3877661187334915,12.42
2018-09-27,Non-High-TPU,2.219307688711642e-13,0.9999999999997781,4.3402878610415856e-05,0.0010545814298857747,85.75,-1.884982212905429,-1.265722077165654,12.89
2018-09-28,Non-High-TPU,1.5639200366943074e-10,0.999999999843608,3.388593908322324e-05,0.0009725318438889956,210.6,-0.8757264542908303,-1.3904126939717039,12.41
2018-10-01,Non-High-TPU,2.6440792617195823e-12,0.9999999999973559,2.904276417792274e-05,0.0009246653143426584,120.52,-1.5026553039876187,-1.468105646315067,12.12
2018-10-02,Non-High-TPU,6.065979596089662e-12,0.9999999999939341,2.7217691493536016e-05,0.0009052330374948746,138.3,-1.3480872283935061,-1.5007996770638274,12.0
2018-10-03,Non-High-TPU,4.842399589014573e-10,0.9999999995157601,2.796596686808188e-05,0.0009133032066891873,278.33,-0.5625154118354656,-1.4871376075648233,12.05
2018-10-04,Non-High-TPU,2.398035779859512e-13,0.9999999999997602,2.194106781597523e-05,0.0008435881796083163,90.52,-1.8241760891700411,-1.6093594848840191,11.61
2018-10-05,Non-High-TPU,9.979606148326393e-10,0.9999999990020394,8.235260595719492e-05,0.0013004327050345997,309.18,-0.4444450645017097,-0.9430719418133423,14.22
2018-10-08,Non-High-TPU,2.6658885292495677e-12,0.9999999999973341,0.00010783045647547438,0.0014203094059201465,101.18,-1.6991258176814255,-0.8072789401360443,14.82
2018-10-09,Non-High-TPU,1.5127484222422806e-10,0.9999999998487251,0.00015643034066578282,0.0016041104524172239,168.21,-1.1281709954706238,-0.6198417615325807,15.69
2018-10-10,Non-High-TPU,1.6214257882948043e-09,0.9999999983785742,0.00017412910739363316,0.0016613424702209049,229.19,-0.7807110101090036,-0.5658400418905348,15.95
2018-10-11,Non-High-TPU,1.6385442614839823e-10,0.9999999998361456,0.0018711710383378522,0.0036110087259881166,140.85,-1.3275654057302326,0.6311315643327166,22.96
2018-10-12,Non-High-TPU,3.339431262977165e-08,0.9999999666056874,0.003238817704516857,0.0043207477028050865,213.96,-0.8579473215808066,0.9081900781673699,24.98
2018-10-15,Non-High-TPU,7.614427866843216e-08,0.9999999238557213,0.0011512333702027144,0.003080786979241008,236.77,-0.7441632989137953,0.38609178977373115,21.31
2018-10-16,Non-High-TPU,2.0108788141525892e-11,0.9999999999798912,0.001147718150547281,0.0030777085671684877,84.64,-1.8996169970507883,0.3845495588228202,21.3
2018-10-17,Non-High-TPU,2.9431464780467405e-09,0.9999999970568535,0.0003333358955554866,0.002054383845962106,177.63,-1.0669663454377754,-0.2386615761803422,17.62
2018-10-18,Non-High-TPU,8.815048834045803e-11,0.9999999999118495,0.00030711484127192873,0.0020000786532701036,127.69,-1.4377437471565182,-0.27994476094264104,17.4
2018-10-19,Non-High-TPU,1.766393059381132e-08,0.9999999823360695,0.0007764015396039325,0.0027085401240617034,278.68,-0.5611038288626702,0.18747422671349523,20.06
2018-10-22,Non-High-TPU,1.7297890200012504e-07,0.999999827021098,0.0007345060560271728,0.002659865349801109,363.81,-0.2616853218647781,0.15951045809094927,19.89
2018-10-23,Non-High-TPU,3.1167748875648186e-09,0.999999996883225,0.0006763771888977006,0.0025891309338211543,182.78,-1.0348636676778258,0.11795003830983673,19.64
2018-10-24,Non-High-TPU,2.0424730270908826e-09,0.999999997957527,0.0009557488604262852,0.0028989525600346647,172.76,-1.0981916388045774,0.2922522948543004,20.71
2018-10-25,Non-High-TPU,1.8390251044716725e-09,0.9999999981609748,0.0034554294107050337,0.004413250020261332,151.82,-1.243322520789735,0.9409101551785467,25.23
2018-10-26,Non-High-TPU,6.261317497969575e-09,0.9999999937386825,0.0026492227236207494,0.0040458576160956414,151.94,-1.2424350542532596,0.8066718622141278,24.22
2018-10-29,Non-High-TPU,2.2642685455462523e-07,0.9999997735731454,0.002606816849766867,0.00402456016372856,281.77,-0.5487179363099702,0.7985220697417048,24.16
2018-10-30,Non-High-TPU,1.2221113116051593e-07,0.9999998777888688,0.0030099133236275726,0.004218367024751563,251.38,-0.6769077766471739,0.8711525509477804,24.7
2018-10-31,Non-High-TPU,8.29616283340908e-09,0.9999999917038372,0.002088014023301407,0.003742825543614958,163.75,-1.1583549777918958,0.6864743523929275,23.35
2018-11-01,Non-High-TPU,2.410158636254453e-09,0.9999999975898414,0.0011233647292224784,0.003056205125499089,148.72,-1.2664951928912265,0.37373362577176683,21.23
2018-11-02,Non-High-TPU,2.9743254813036767e-10,0.9999999997025675,0.0006118035767013674,0.002505577590944919,124.33,-1.4676961250044351,0.06737351922448423,19.34
2018-11-05,Non-High-TPU,3.680289345743002e-11,0.9999999999631971,0.0006477214153833646,0.0025527467398827773,101.72,-1.6931470174887036,0.096129064751585,19.51
2018-11-06,Non-High-TPU,2.373821779924036e-09,0.9999999976261782,0.0007515193594269152,0.0026798514635937827,177.6,-1.0671560653528562,0.17105378783775763,19.96
2018-11-07,Non-High-TPU,1.9630452319764468e-07,0.9999998036954768,0.0007393334133877242,0.002665567607213897,375.75,-0.22541345136343677,0.1628126925202588,19.91
2018-11-08,Non-High-TPU,1.8433972161287897e-10,0.9999999998156602,0.0002054736066589717,0.0017537544391859625,127.65,-1.438095665935794,-0.4824467433949702,16.36
2018-11-09,Non-High-TPU,4.5237794530356475e-09,0.9999999954762205,0.00023681122382807597,0.0018370831530860725,255.78,-0.6574174157170296,-0.41092878855626574,16.72
2018-11-12,Non-High-TPU,2.62901338616149e-11,0.9999999999737098,0.0003025401895010626,0.001990287632025553,113.87,-1.566408276101255,-0.2875068424867959,17.36
2018-11-13,Non-High-TPU,1.6319989228619746e-16,0.9999999999999999,0.0008802122665642649,0.002821968194573429,27.57,-3.1595277880873196,0.25074115112933015,20.45
2018-11-14,Non-High-TPU,2.8353168132417e-11,0.9999999999716468,0.00076636634561544,0.0026970453045751133,93.21,-1.7912830091654546,0.18091589523352078,20.02
2018-11-15,Non-High-TPU,1.873296961995185e-10,0.9999999998126703,0.0011302778407873868,0.003062340851935135,119.61,-1.511168612110443,0.3768275271120361,21.25
2018-11-16,Non-High-TPU,1.1082347246298293e-08,0.9999999889176527,0.0007564410785171318,0.0026855762930419413,210.03,-0.8787706753021804,0.17434444708185126,19.98
2018-11-19,Non-High-TPU,8.455795276289884e-10,0.9999999991544205,0.00040294316225234075,0.002185804645812677,155.37,-1.2173602954427254,-0.14309690098902675,18.14
2018-11-20,Non-High-TPU,1.862582534813297e-14,0.9999999999999815,0.0007865476524810367,0.002720060756812062,43.53,-2.646520704453976,0.19401949377948258,20.1
2018-11-21,Non-High-TPU,6.611772286648408e-10,0.9999999993388228,0.001630675962932147,0.0034521855605150324,139.1,-1.3416085557557507,0.5617122995176653,22.48
2018-11-23,Non-High-TPU,1.7421761420539475e-07,0.9999998257823859,0.0009831410997895057,0.0029258558494386047,311.48,-0.4361201962605555,0.3065002125429927,20.8
2018-11-26,Non-High-TPU,1.0083974533472773e-10,0.9999999998991603,0.001227184202364344,0.00314580870309891,103.42,-1.6745300125544726,0.4183125394968474,21.52
2018-11-27,Non-High-TPU,5.818939912648091e-07,0.9999994181060088,0.0005265696833761975,0.00238564851470887,365.33,-0.25700220932083434,-0.008242689885660123,18.9
2018-11-28,Non-High-TPU,2.0261119731337415e-06,0.9999979738880268,0.0005487512044369617,0.00241804829530485,668.94,0.4224361950119785,0.012553094600817228,19.02
2018-11-29,Non-High-TPU,4.141240600730468e-08,0.999999958587594,0.000456412331446216,0.002276690249676293,257.5,-0.6498894604124226,-0.08030476105652515,18.49
2018-11-30,Non-High-TPU,6.73848706736183e-08,0.9999999326151293,0.0005069077623463,0.002356151532581275,339.7,-0.33870440604499163,-0.027421811885059547,18.79
2018-12-03,Non-High-TPU,5.143095855432874e-08,0.9999999485690414,0.0003929122049722808,0.002167862291238694,251.9,-0.6745866698270332,-0.15580062345004705,18.07
2018-12-04,Non-High-TPU,2.645395416830062e-06,0.9999973546045832,0.00021211520445458537,0.001772095042006009,640.28,0.37325101739965166,-0.46641879463384817,16.44
2018-12-06,Non-High-TPU,2.767959868703256e-06,0.9999972320401314,0.0009648069641035179,0.0029079057531525413,687.63,0.45338870521946173,0.29700846887743754,20.74
2018-12-07,Non-High-TPU,2.2632222412781002e-10,0.9999999997736778,0.0011096456930246893,0.0030439531430100216,108.64,-1.6192203780986898,0.36753706951634807,21.19
2018-12-10,Non-High-TPU,6.107466656388195e-10,0.9999999993892533,0.0020191448542534155,0.0037020014638310976,127.71,-1.437567829105326,0.6695448706431757,23.23
2018-12-11,Non-High-TPU,1.1833942879238926e-06,0.9999988166057121,0.0017077532297993057,0.0035047085730072034,416.55,-0.10962742805334544,0.5850153970577772,22.64
2018-12-12,Non-High-TPU,1.4931753086086367e-07,0.9999998506824691,0.001319130146039131,0.003220996644750729,285.96,-0.5321380569528483,0.45475346363840496,21.76
2018-12-13,Non-High-TPU,6.974501721834912e-10,0.9999999993025499,0.0012050641263318244,0.003127157984204744,132.0,-1.4004562506391915,0.40913880720737444,21.46
2018-12-14,Non-High-TPU,1.2912787673534732e-08,0.9999999870872123,0.0009378482306391923,0.0028810898732437753,210.65,-0.8754598105496211,0.28271924276873645,20.65
2018-12-17,Non-High-TPU,4.900676018325941e-10,0.9999999995099325,0.0012686296525837306,0.003180153612729982,132.04,-1.4001159274265995,0.4350648134622763,21.63
2018-12-18,Non-High-TPU,1.0683277703880456e-08,0.9999999893167223,0.002870088599807458,0.0041532321036165274,191.32,-0.9835719879867859,0.8471203374928281,24.52
2018-12-19,Non-High-TPU,3.8150829782228455e-09,0.999999996184917,0.0037791031220657197,0.004544484054775429,143.28,-1.3083521451490372,0.9861776707464422,25.58
2018-12-20,Non-High-TPU,9.132597836290293e-09,0.9999999908674021,0.0037791031220657197,0.004544484054775429,156.22,-1.2112320268223675,0.9861776707464422,25.58
2018-12-21,Non-High-TPU,9.747430370260049e-09,0.9999999902525696,0.007414071339247762,0.005667296740795978,145.82,-1.2886143743433425,1.327478450826881,28.38
2018-12-24,Non-High-TPU,1.581258681050162e-05,0.9999841874131895,0.010868458986465426,0.006426122039249662,242.64,-0.7166556154071154,1.5219034549718313,30.11
2018-12-26,Non-High-TPU,0.0025835223351088907,0.997416477664891,0.0344590197510964,0.009423539804931724,876.73,0.7262770244589418,2.1153186689747328,36.07
2018-12-27,Non-High-TPU,0.004170830002876279,0.9958291699971238,0.01158611260769082,0.006562786620751683,826.43,0.6599118634834359,1.5544786356741753,30.41
2018-12-28,Non-High-TPU,0.0028771355273022503,0.9971228644726978,0.010523778039681892,0.006358352987258895,665.11,0.4159866487586455,1.5054939503442426,29.96
2018-12-31,Non-High-TPU,0.0010203611930910171,0.998979638806909,0.007346673496846131,0.005650340960552564,417.52,-0.10701484123657588,1.3228441440211072,28.34
2019-01-02,Non-High-TPU,0.0008395832018906698,0.9991604167981094,0.003628106068830116,0.004484240682555432,471.77,0.030198785003136518,0.965561302053598,25.42
2019-01-03,Non-High-TPU,0.0009250298424956205,0.9990749701575043,0.0020134933933640335,0.0036986100958741287,819.37,0.6502750909355951,0.6681301352152506,23.22
2019-01-04,Non-High-TPU,0.0007353744110736443,0.9992646255889264,0.0036560240845113635,0.004495504148928556,778.65,0.5930191067728507,0.9694367375104581,25.45
2019-01-07,Non-High-TPU,0.00011041245199465801,0.9998895875480054,0.001176095705385765,0.0031023813170818365,327.23,-0.38071299744223097,0.396867185172033,21.38
2019-01-08,Non-High-TPU,0.00010488775667061729,0.9998951122433294,0.0011832820289041984,0.0031085657401346114,778.4,0.5926584129081011,0.399939390146295,21.4
2019-01-09,Non-High-TPU,5.044056780955735e-05,0.9999495594321904,0.0008858375738171433,0.0028278512546968193,582.41,0.26684577343505217,0.25395300180599567,20.47
2019-01-10,Non-High-TPU,9.51056347374601e-06,0.9999904894365262,0.0007564410785171318,0.0026855762930419413,369.12,-0.24540957513885234,0.17434444708185126,19.98
2019-01-11,Non-High-TPU,8.960877623170813e-06,0.9999910391223769,0.0006455603400813831,0.00254995921885423,609.95,0.31874191687736475,0.09444451050776716,19.5
2019-01-14,Non-High-TPU,5.3670008712915326e-06,0.9999946329991287,0.0004102400731995375,0.0021986684961161364,567.17,0.23706249419640296,-0.1340527912859665,18.19
2019-01-15,Non-High-TPU,1.9599177178233294e-06,0.9999980400822821,0.0005582240437374491,0.0024316163797849493,489.26,0.07108737370225468,0.02117930848330048,19.07
2019-01-16,Non-High-TPU,2.7523788354164297e-07,0.9999997247621165,0.0004744085387290727,0.0023056587744580935,369.84,-0.24322074023788717,-0.06081537914499823,18.6
2019-01-17,Non-High-TPU,2.655635641622159e-08,0.9999999734436436,0.0005525238862842004,0.0024234707154202765,223.41,-0.809401515715928,0.016006298261383233,19.04
2019-01-18,Non-High-TPU,3.3391519356466893e-06,0.9999966608480644,0.0003914966142823696,0.002165305480421597,816.27,0.6460173837281034,-0.15761945714199074,18.06
2019-01-22,Non-High-TPU,2.580612121217565e-08,0.9999999741938789,0.000356175824096333,0.002099388093570701,199.5,-0.9365456397540566,-0.20526602406841948,17.8
2019-01-23,Non-High-TPU,1.0844805781933749e-06,0.9999989155194218,0.0009831410997895057,0.0029258558494386047,628.79,0.3529111733038554,0.3065002125429927,20.8
2019-01-24,Non-High-TPU,5.968966800528253e-10,0.9999999994031034,0.0006498886074359186,0.00255553586958332,132.73,-1.3942615246227807,0.09781275578540019,19.52
2019-01-25,Non-High-TPU,3.464209372648822e-08,0.9999999653579063,0.0005247559826816583,0.0023829589563735946,285.07,-0.535639384452411,-0.009981627730214583,18.89
2019-01-28,Non-High-TPU,2.4098653010688913e-09,0.9999999975901347,0.0003094240321211796,0.0020049836963811256,194.22,-0.9666738813114051,-0.2761702367129671,17.42
2019-01-29,Non-High-TPU,1.30490942800539e-09,0.9999999986950905,0.0005211444337383172,0.002377584649134725,187.34,-1.0071849754733804,-0.013462266806330931,18.87
2019-01-30,Non-High-TPU,1.9124123103767003e-09,0.9999999980875877,0.0005697737336891318,0.002447951040475437,182.29,-1.037878904976146,0.03150095984224675,19.13
2019-01-31,Non-High-TPU,1.857068102206461e-08,0.999999981429319,0.0003383012072879358,0.002064340220144669,267.91,-0.6053740342677689,-0.23121095398420533,17.66
2019-02-01,Non-High-TPU,4.2396362762268715e-09,0.9999999957603637,0.00022329523310570882,0.0018021140306142295,228.76,-0.7828203755262243,-0.44053898877198755,16.57
2019-02-04,Non-High-TPU,4.04769645715713e-08,0.9999999595230354,0.00018810963198961385,0.0017038382690711589,304.37,-0.46205692817272415,-0.526931057062677,16.14
2019-02-05,Non-High-TPU,7.610794538255324e-07,0.9999992389205462,0.00015904961717457718,0.001612846241218656,751.29,0.5528410157676865,-0.6114758168968771,15.73
2019-02-06,Non-High-TPU,1.645854590376822e-07,0.999999835414541,0.0001487904774755116,0.0015780537888987311,424.08,-0.0895039516374208,-0.6450681655279007,15.57
2019-02-07,Non-High-TPU,1.9947500939474673e-08,0.9999999800524991,0.00013734053579808096,0.001537259313101977,333.16,-0.3605401511301401,-0.6854103438085872,15.38
2019-02-08,Non-High-TPU,1.232249580470076e-10,0.999999999876775,0.00020629405314933095,0.001756041491235257,151.29,-1.2472505738834998,-0.4804389688255649,16.37
2019-02-11,Non-High-TPU,3.7304841786422057e-08,0.9999999626951582,0.00015839134304588483,0.0016106599384089273,385.99,-0.19521249752778294,-0.6135653069390535,15.72
2019-02-12,Non-High-TPU,6.526871342365511e-10,0.9999999993473129,0.00017555800945373383,0.0016657889552723903,190.88,-0.9861581962041905,-0.5617225940076156,15.97
2019-02-13,Non-High-TPU,2.5070214177322715e-08,0.9999999749297858,0.00014027876627995448,0.0015479398416845802,366.94,-0.2520630090563677,-0.6747458651812925,15.43
2019-02-14,Non-High-TPU,1.5142608563298158e-08,0.9999999848573914,0.00015384767111584658,0.0015953997857582791,333.47,-0.35949548341637055,-0.6282290615064064,15.65
2019-02-15,Non-High-TPU,4.164703156232428e-08,0.9999999583529684,0.00019427409305598897,0.0017219013242212185,409.0,-0.13017294059574472,-0.5106851748653154,16.22
2019-02-19,Non-High-TPU,6.783547566557129e-12,0.9999999999932164,0.00011217365359674733,0.0014387745014766834,100.6,-1.7055831386437206,-0.7873855010785018,14.91
2019-02-20,Non-High-TPU,4.8370569629405616e-12,0.999999999995163,0.00011070976499129684,0.00143260542749138,105.05,-1.6569647684296314,-0.7940032736692986,14.88
2019-02-21,Non-High-TPU,1.7287788886624602e-10,0.9999999998271221,7.508530738572647e-05,0.0012617167185181878,177.38,-1.0685483247344696,-0.989612705497894,14.02
2019-02-22,Non-High-TPU,2.0210424238179466e-10,0.9999999997978958,9.185133436842941e-05,0.001347711389738515,186.28,-1.0135584787889889,-0.8880794785493782,14.46
2019-02-25,Non-High-TPU,2.1481718002898242e-08,0.9999999785182819,5.89647881853342e-05,0.0011657933603903892,422.96,-0.09247435657289226,-1.1113642821971066,13.51
2019-02-26,Non-High-TPU,1.2243951995526167e-08,0.999999987756048,0.00010926208166519055,0.0014264503967619953,380.98,-0.2098871163063888,-0.800634402016058,14.85
2019-02-27,Non-High-TPU,1.5061109237721534e-08,0.9999999849388908,0.00012556188266970005,0.0014928285639003907,342.49,-0.32951679550308827,-0.7305830242747414,15.17
2019-02-28,Non-High-TPU,8.381893829165235e-08,0.9999999161810617,0.00010226163055390879,0.0013958857737742321,518.47,0.13622176284205303,-0.8339922822429015,14.7
2019-03-01,Non-High-TPU,3.5461592270514167e-10,0.9999999996453841,0.00010594634984025645,0.001412143252118881,182.17,-1.0386185659288905,-0.8161592779216413,14.78
2019-03-04,Non-High-TPU,8.032802685195541e-09,0.9999999919671972,6.069390914213963e-05,0.0011768698968435164,337.05,-0.3475011333839216,-1.0968041860790965,13.57
2019-03-05,Non-High-TPU,1.2185454796820532e-08,0.9999999878145451,9.912706680046092e-05,0.0013817422827960989,399.18,-0.15747064114147855,-0.849675953933286,14.63
2019-03-06,Non-High-TPU,2.8082701552904517e-11,0.9999999999719172,0.00010409018793327791,0.0014040020440876722,134.46,-1.379715869912896,-0.8250636816927129,14.74
2019-03-07,Non-High-TPU,7.957099638533676e-13,0.9999999999992043,0.00015971020569261528,0.0016150341146288186,80.33,-1.958321638277276,-0.6093876547798232,15.74
2019-03-08,Non-High-TPU,7.855613216293591e-08,0.9999999214438678,0.00022505871470705283,0.001806756031472489,463.69,0.010794473353028971,-0.4365755106308382,16.59
2019-03-11,Non-High-TPU,2.59910704138304e-10,0.9999999997400892,0.00018137331183149747,0.001683637839322371,118.96,-1.517289295323431,-0.5453042064132294,16.05
2019-03-12,Non-High-TPU,1.999561635422955e-06,0.9999980004383646,8.659736231249045e-05,0.0013219910312768206,1155.31,1.0362060225929512,-0.9177527602843806,14.33
2019-03-13,Non-High-TPU,6.724666829277014e-10,0.9999999993275334,6.67711631351406e-05,0.0012141930679010228,145.59,-1.2903874398331656,-1.0487313025004257,13.77
